ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Likes,TikTok Views,Apple Music Playlist Count,AirPlay Spins,Shazam Counts,Explicit Track,Spotify_pop_category,Release year,Clean_track,Clean_album,Clean_artist
CA5KR2465999,126.0,136.4,126247886.0,5.0,5973.0,402784101.12144524,2930658.9799206164,22360947.2,330639537.2,20.19807819991108,24364.4,1234190.8619582294,0.0,Least popular,2024,Losing Interest - Original Mix,Losing Interest,Goovex
USUM72206227,127.0,136.2,1607421145.0,212406.0,160444270.0,409785349.0,3326477.0,155593087.0,1825552705.0,267.0,523907.0,9091826.0,0.0,Hot track,2022,I Ain't Worried,I Aint Worried,OneRepublic
USUG12305253,128.0,136.2,438796949.0,23959.0,34805394.0,509727241.0,2202866.0,46080266.0,782582119.0,56.0,60758.0,865444.0,0.0,Hot track,2023,MI EX TENA RA,MAANA SER BONITO,KAROL G
US2642250302,129.0,134.0,158627.0,635.0,18765.0,2156140830.0,2930658.9799206164,422.0,4484.0,7.485086562661346,29.0,208.0,0.0,Least popular,2022,Drained of Color,Drained of Color,Exhumed
USQX92003025,130.0,133.0,1867736006.0,302486.0,82611625.0,747126783.0,10795292.0,160756733.0,1768836179.0,329.0,931316.0,10228436.0,1.0,Hot track,2020,Mood,Mood,24kGoldn
QM7282022872,131.0,132.3,1872577908.0,144619.0,51186002.0,2638957320.0,62311179.0,662794945.0,5063720138.0,323.0,351169.0,7896781.0,0.0,Hot track,2020,Dynamite,Dynamite,BTS
GXBAV2381801,132.0,130.7,8327.0,3.0,8.0,402784101.12144524,2930658.9799206164,3646489.0,73318253.0,7.469932514979309,5790.0,522.0,0.0,Hot track,2023,Looking Like a Wow End of Year 2023,Looking Like a Wow,WasteLand
DEUM71807062,133.0,129.7,3427498835.0,338763.0,160553919.0,2153701892.0,20891433.0,212007614.0,2161032034.0,408.0,600211.0,29266297.0,0.0,Hot track,2018,Someone You Loved,Breach,Lewis Capaldi
USQX92302824,134.0,129.6,230849195.0,23091.0,12233221.0,363082908.0,5135848.0,104580759.0,1551501289.0,49.0,24103.0,623446.0,0.0,Well-known,2023,Acrs,Acrstico - Si,Shakira
USSM12204574,135.0,129.5,720720922.0,74295.0,89509926.0,221078988.0,2557839.0,1252326407.0,15247253457.0,108.0,412680.0,3086624.0,0.0,Hot track,2022,Made You Look,Takin' It Back,Meghan Trainor
QZMEQ2306756,136.0,129.4,1378494.0,351.0,43395.0,1022331.0,22739.0,90289248.0,1272592848.0,7.608080060224504,26922.1,50550.0,0.0,Least popular,2023,PHONK BRASILEIRO FRESCO,PHONK BRASILEIRO FRESCO,DJ MOIGUS
INS182401602,137.0,129.1,2827545.0,62.0,1433870.0,54330074.0,801621.0,85488538.7,1201886732.7,7.754181111107422,351.0,5620.0,0.0,Hot track,2024,Sooseki,Sooseki,Shreya Ghoshal
USUG12304091,138.0,128.9,998964097.0,90793.0,87801398.0,113450524.0,2108657.0,152624014.0,1448207880.0,173.0,161513.0,4872257.0,1.0,Least popular,2023,vampire,vampire,Olivia Rodrigo
BCAEW2400001,139.0,128.5,37157630.0,2052.0,30387641.0,63418833.0,427441.0,853176.0,8850449.0,11.0,190.0,42895.0,0.0,Hot track,2024,Casca de Bala,A Cara das Vaquejadas 3.0,Thullio Milion
UKQNV2100272,140.0,128.0,48428.0,92.0,15747.0,2123978358.0,5670850.0,102828.0,735317.0,7.473975711693197,46.0,734455.6252628937,0.0,Least popular,2022,Back,Back,LOLA
QZTB52268087,141.0,127.8,631955547.0,121823.0,45030006.0,305998382.0,2647341.0,243797561.0,3233505931.0,145.0,122781.0,6121126.0,1.0,Hot track,2022,People,People - Single,Libianca
ATR981312465,142.0,127.4,447406866.9237458,1.0,47.0,402784101.12144524,2930658.9799206164,37591836.0,688302023.0,52.57903967983562,47210.7,2505943.2283492247,1.0,Hot track,2024,Jedag Jedug Capcut 2024,Jedag Jedug Capcut 2024,Afrian Af
TCAIA2495220,143.0,127.3,94635338.0,10537.0,11716074.0,944314.0,17943.0,182937084.0,1542242100.0,13.0,9536.5,1597467.0,1.0,Hot track,2024,Lady Killers II,Lady Killers II,G-Eazy
UKWLG2400013,144.0,126.9,114574238.0,10564.0,180987712.0,9134225.0,124326.0,4419373.0,79796400.0,87.0,86814.0,3857815.925759988,0.0,Hot track,2024,I Don't Wanna Wait,I Don't Wanna Wait,David Guetta
CLLU22300585,145.0,126.6,31867.0,5.0,5100.0,1538564650.0,2066653.0,48486260.5,705889676.2,7.472305943338824,174.0,1178.0,0.0,Least popular,2023,Abc,Abc,J Ross
QZDYA1800087,146.0,126.2,1721045197.0,156941.0,97122096.0,798827877.0,3379928.0,209367923.0,2596777974.0,142.0,152522.0,4817885.0,0.0,Hot track,2022,La Bachata,La Bachata,Manuel Turizo
FRX282306294,147.0,125.4,8028757.0,1972.0,488653.0,48533758.0,399664.0,256186613.0,3985974550.0,1.0,373.0,220198.0,0.0,Least popular,2023,Danza Kuduro - Cover,Un Verano Sin Ti,FLI:P
USUM72102636,148.0,125.2,1612286123.0,282719.0,97390961.0,1019256266.0,10280320.0,502778982.0,4702037810.0,348.0,569287.0,7848760.0,1.0,Hot track,2021,Peaches,Justice,Justin Bieber
GBAHT1901121,149.0,124.6,2607121959.0,270230.0,143953432.0,1201600884.0,10239198.0,414013363.0,3535661993.0,581.0,999941.0,13421701.0,0.0,Hot track,2019,Don't Start Now,Don't Start Now,Dua Lipa
USUG11800685,150.0,123.9,2548389305.0,339306.0,75858140.0,987143411.0,9384427.0,44442433.0,338071383.0,153.0,69562.0,9308937.0,1.0,Hot track,2018,Lucid Dreams,Lucid Dreams,Juice WRLD
USUM72205906,151.0,123.8,1185929926.0,103026.0,64847502.0,1229843060.0,5870729.0,251445963.0,2829294043.0,115.0,130158.0,3397861.0,0.0,Hot track,2022,PROVENZA,PROVENZA,KAROL G
USAT22005111,152.0,123.4,1325725696.0,171255.0,53040559.0,1329826741.0,15965491.0,1183499351.0,9539547626.0,222.0,91249.0,4618794.0,1.0,Hot track,2020,WAP,WAP,Cardi B
USA2P2421932,153.0,122.8,77757035.0,3407.0,35428519.0,100148771.0,2531168.0,46645177.0,366905484.0,27.0,1861.0,173263.0,0.0,Hot track,2024,SPOT!,SPOT!,ZICO
USUG12402984,154.0,122.7,72335127.0,8696.0,36774031.0,41492122.0,1034563.0,16527154.8,170116052.1,38.0,1488.0,283217.0,1.0,Hot track,2024,Family Matters,Family Matters,Drake
CA5KR2466577,155.0,122.5,136237285.0,2.0,2190.0,402784101.12144524,2930658.9799206164,22444090.6,331731809.3,21.20526268933814,51244.7,1273747.7249814384,0.0,Least popular,2024,Again,Missing,Kurochuu
USA2P2330093,156.0,122.4,1673557134.0,54950.0,91343768.0,397523735.0,10125293.0,114990786.0,761760624.0,86.0,23714.0,2310409.0,1.0,Hot track,2023,Seven,Seven,Jung Kook
USUG12300802,157.0,121.9,922010059.0,107189.0,61174155.0,141852059.0,567295.0,61112010.0,811685466.0,106.0,18364.0,2665347.0,1.0,Hot track,2023,Last Night,3 Songs At A Time Sampler,Morgan Wallen
IEACJ2300335,158.0,121.2,532012790.0,22396.0,130752527.0,13119247.0,218957.0,78476492.2,717466547.8,235.0,6952.0,2580089.0,0.0,Hot track,2024,Too Sweet,Unreal Unearth: Unheard,Hozier
GBAHS2100318,159.0,120.8,1754311538.0,271758.0,62218811.0,958790883.0,7686994.0,225139300.0,2658904267.0,454.0,1347725.0,15886717.0,0.0,Hot track,2020,Bad Habits,#NAME?,Ed Sheeran
USUG12305257,160.0,120.7,850810162.0,56104.0,79334561.0,258553384.0,1174349.0,58820722.0,717259721.0,72.0,39951.0,1537093.0,1.0,Hot track,2023,QLONA,MAANA SER BONITO,KAROL G
USAT22100906,161.0,120.1,1312168384.0,248793.0,50068571.0,993324548.0,9537455.0,369280607.0,3350704343.0,308.0,557867.0,10288388.0,0.0,Hot track,2021,Leave The Door Open,Leave The Door Open,Bruno Mars
JPKI02118106,162.0,119.5,548408.0,130.0,20518.0,1356336.0,17701.0,334009036.0,7041708832.0,1.0,26922.1,69763.0,0.0,Least popular,2022,Danza Kuduro - Cover,3,()
USUG12101245,163.0,117.8,2167768056.0,309421.0,72787213.0,773591065.0,11098007.0,1080682523.0,8186754429.0,355.0,4835.0,14383434.024039539,1.0,Hot track,2021,good 4 u,good 4 u,Olivia Rodrigo
USUM71900764,164.0,117.7,2516804300.0,296739.0,113315017.0,1779243626.0,26239833.0,177247662.0,1409756969.0,432.0,353076.0,18994040.0,0.0,Hot track,2019,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish
USUM71911283,165.0,117.6,2738293818.0,251033.0,108433327.0,2372399124.0,26919886.0,140938643.0,1859977153.0,380.0,531893.0,15254141.0,0.0,Hot track,2018,Seo,Shawn Mendes,Shawn Mendes
USSM12207207,166.0,116.9,1003487432.0,126402.0,88024543.0,621874255.0,2859234.0,476447290.0,6208638113.0,152.0,175614.0,3205234.0,1.0,Hot track,2022,DESPECH,DESPECH,ROSAL
USUM72007941,167.0,116.7,1638836101.0,272933.0,50425049.0,1170441361.0,13667470.0,364560431.0,3869815694.0,216.0,298661.0,7646337.0,1.0,Well-known,2020,ROCKSTAR,BLAME IT ON BABY,DaBaby
GBAHS2201304,168.0,116.6,372423476.0,44730.0,21933393.0,131308671.0,1074684.0,38959591.0,830123390.0,132.0,644972.0,2886987.0,0.0,Hot track,2023,Eyes Closed,Eyes Closed,Ed Sheeran
USWB12304903,169.0,116.5,630373315.0,70400.0,105320547.0,50938569.0,246731.0,70110809.0,586454750.0,95.0,83414.0,1673932.0,0.0,Hot track,2023,I Remember Everything,I Remember Everything,Zach Bryan
USUM71915699,170.0,116.0,2481391466.0,332437.0,124491320.0,1116323669.0,8490012.0,26892604.0,273522601.0,355.0,1015731.0,13634519.0,0.0,Hot track,2019,Circles,Circles,Post Malone
DGA062382895,171.0,115.9,474590289.0,24891.0,25915889.0,577930708.0,1569516.0,32754141.0,509287649.0,27.0,15783.0,1173817.0,0.0,Hot track,2023,EL AMOR DE SU VIDA,EL AMOR DE SU VIDA,Grupo Frontera
USAT22202139,172.0,115.6,847025688.0,104052.0,47808065.0,106024874.0,1080393.0,1522267606.0,15665483220.0,215.0,1024138.0,5445721.0,1.0,Well-known,2022,About Damn Time,About Damn Time,Lizzo
USQX91601347,173.0,114.6,2880536961.0,285381.0,129399627.0,4086121880.0,22091228.0,100536756.0,514053404.0,385.0,316965.0,16185008.0,0.0,Hot track,2016,Closer,Closer,The Chainsmokers
KRA402300002,174.0,114.3,440364356.0,26107.0,15314737.0,525156884.0,10820829.0,550993898.0,6724997940.0,33.0,11830.0,1058579.0,0.0,Well-known,2023,FLOWER,ME,JISOO
QMFME2364199,175.0,114.2,689181455.0,61138.0,90492257.0,183381482.0,738123.0,49332435.0,487440417.0,67.0,32507.0,930098.0,1.0,Hot track,2023,PERRO NEGRO,nadie sabe lo que va a pasar ma,Bad Bunny
USUG12306085,176.0,113.2,372248119.0,68037.0,44498005.0,86580734.0,1106306.0,20713030.0,128182068.0,53.0,44112.0,2131059.0,1.0,Hot track,2023,Rich Baby Daddy,For All The Dogs,Drake
USSM11706905,177.0,112.8,2072182782.0,194332.0,86159672.0,3952909529.0,32333846.0,53911465.0,546650805.0,342.0,175317.0,16095913.0,0.0,Hot track,2017,Havana,Havana,Camila Cabello
USUM72318216,178.0,112.6,606124553.0,40628.0,139802900.0,166363445.0,1019744.0,5128004.0,29601244.0,80.0,51631.0,1704574.0,0.0,Hot track,2023,LUNA,FERXXOCALIPSIS,Feid
USUM72208023,179.0,112.5,827950825.0,118965.0,64661540.0,299001099.0,2751490.0,118133115.0,1359837461.0,83.0,761996.0,3384275.0,1.0,Hot track,2022,I Like You,Twelve Carat Toothache,Post Malone
USUM72201759,180.0,112.0,1227475431.0,180053.0,70861210.0,584854654.0,6691488.0,191133207.0,2255843288.0,94.0,305868.0,7031981.0,0.0,Hot track,2022,Bones,Bones,Imagine Dragons
USSD12300400,182.0,111.8,571366508.0,32236.0,42828677.0,475200526.0,1369288.0,181388866.3,1816710591.2,50.0,38691.0,1703294.0,1.0,Hot track,2023,Segn Qu,Segn Qu,Maluma
USRC12400001,181.0,111.8,92932220.0,8847.0,31258778.0,42581931.0,513055.0,13504278.5,192793003.8,73.0,232736.0,1440935.0,0.0,Hot track,2024,Selfish,Selfish,Justin Timberlake
GBKPL2204171,183.0,111.4,1126986320.0,200887.0,45885823.0,293553015.0,5388022.0,313934124.0,2305840359.0,77.0,148360.0,3897680.0,0.0,Hot track,2022,golden hour,golden hour,JVKE
GBAHT2000942,184.0,111.3,2074721986.0,255296.0,109442317.0,1665434424.0,15432964.0,324510578.0,2649555956.0,388.0,476547.0,7948325.0,0.0,Hot track,2020,Levitating,Future Nostalgia,Dua Lipa
QZSYP2454435,185.0,111.1,89362910.0,7377.0,70714216.0,37676729.0,525264.0,71058620.0,476545000.0,52.0,52534.0,514293.0,1.0,Hot track,2024,Get It Sexyy,Get It Sexyy,Sexyy Red
USWD12328242,186.0,110.9,26674909.0,2673.0,8562091.0,7863539.0,84565.0,50776319.0,709276580.0,36.0,214.0,87704.0,0.0,Least popular,2023,"This Wish - From ""Wish""",This Wish,Ariana DeBose
USUG12306072,187.0,110.8,406875019.0,85930.0,45178662.0,39850191.0,427973.0,2163852.0,22689637.0,29.0,4395.0,964984.0,1.0,Hot track,2023,IDGAF,For All The Dogs,Drake
QM6MZ2214888,188.0,110.7,1421763497.0,152592.0,62313059.0,945857087.0,5587691.0,14518451.0,225142753.0,91.0,72953.0,3087489.0,0.0,Hot track,2022,Ojitos Lindos,Un Verano Sin Ti,Bad Bunny
USSM11914962,189.0,110.2,1237874594.0,276882.0,51153940.0,2430804498.0,12334565.0,77631196.0,964755757.0,187.0,7602.0,5329382.0,1.0,Well-known,2020,Life Is Good,Life Is Good,Future
QMDA62217995,190.0,110.1,804925777.0,128247.0,62532855.0,175393116.0,1729347.0,362063344.0,3209982240.0,138.0,400246.0,6548714.0,1.0,Hot track,2022,Escapism.,Escapism. / The Thrill Is Gone.,RAYE
GBARL2400510,191.0,109.8,106599323.0,9406.0,164949597.0,10331471.0,167936.0,279000.0,4700000.0,120.0,11172.0,5153880.840846649,0.0,Hot track,2024,Stargazing,Stargazing,Myles Smith
USUG12204897,192.0,109.7,971473231.0,239671.0,77479207.0,198796965.0,2003253.0,85725313.0,926300276.0,110.0,1041.0,3142892.0,1.0,Hot track,2022,Jimmy Cooks,"Honestly, Nevermind",Drake
USUM72013339,193.0,109.5,1125681368.0,251023.0,32574699.0,306628096.0,3322075.0,345484397.0,2775640343.0,119.0,372838.0,3908069.0,1.0,Hot track,2020,What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke
USUM71913350,194.0,109.3,2011072164.0,222804.0,49920599.0,1290292327.0,11720744.0,155233360.0,1458416059.0,268.0,765565.0,14241952.0,0.0,Hot track,2019,Memories,Memories,Maroon 5
USUM72304895,195.0,109.1,872148396.0,90726.0,70485920.0,477047694.0,1887642.0,102272836.0,1113541743.0,94.0,46835.0,1625704.0,1.0,Hot track,2023,Classy 101,Classy 101,Feid
USRC12302637,196.0,109.0,222354971.0,17551.0,159961203.0,45439562.0,522558.0,42746283.3,470194993.8,111.0,191358.0,1421900.0,0.0,Hot track,2024,Whatever,Whatever,Kygo
USRC12400299,197.0,108.4,207093873.0,23181.0,114051028.0,19787472.0,254004.0,22398663.0,298300000.0,61.0,5477.0,2836673.871449285,1.0,Hot track,2024,Whatever She Wants,Whatever She Wants,Bryson Tiller
DEA622301801,198.0,107.8,361517395.0,119783.0,95312340.0,37192341.0,491577.0,1804060.0,35999853.0,56.0,56118.0,4372188.0,0.0,Hot track,2023,Vois sur ton chemin - Techno Mix,Vois sur ton chemin,BENNETT
USUM72400048,199.0,107.5,416813996.0,22468.0,101875097.0,115105080.0,2893111.0,5912130.0,10072539.0,106.0,79382.0,1028262.0,1.0,Hot track,2024,"yes, and?","yes, and?",Ariana Grande
USUM71813499,200.0,107.4,2042792456.0,198888.0,69311277.0,2018089906.0,20528541.0,208270183.0,2216715741.0,180.0,320792.0,14816076.0,1.0,Hot track,2018,Without Me,Without Me,Halsey
USUG12400909,201.0,107.3,65520394.0,8933.0,15896982.0,36834647.0,1700363.0,1542400.0,7700000.0,13.0,275.0,185009.0,1.0,Hot track,2024,meet the grahams,meet the grahams,Kendrick Lamar
USUG12306071,202.0,107.1,328526298.0,72252.0,68612350.0,61769035.0,1228629.0,267545.0,2571188.0,54.0,99793.0,1198582.0,1.0,Hot track,2023,First Person Shooter,For All The Dogs,Drake
USUM71813192,204.0,106.9,2447973078.0,221822.0,90174192.0,2732311956.0,15274815.0,11103476.0,168789459.0,261.0,228874.0,153863.0,0.0,Hot track,2018,Shallow,Shallow,Lady Gaga
USUM71704167,203.0,106.9,2384768901.0,244951.0,88329475.0,2707166590.0,16780231.0,79131934.0,906537912.0,225.0,273249.0,13844050.0,0.0,Hot track,2017,Thunder,Thunder,Imagine Dragons
NGA3B2216004,205.0,106.4,371886608.0,98009.0,19411516.0,361174452.0,1904397.0,98505939.0,1454848289.0,162.0,85871.0,8870769.0,0.0,Well-known,2022,Rush,Rush,Ayra Starr
USAT22103652,206.0,106.2,1128273165.0,193857.0,61311826.0,499895662.0,6801671.0,1127247971.0,12414681151.0,209.0,470778.0,7565502.0,1.0,Well-known,2021,abcdefu,abcdefu,GAYLE
USUYG1425645,208.0,105.8,86516910.0,30835.0,3440925.0,266679537.0,1536035.0,119876546.0,1872751535.0,51.0,13698.0,3876226.0,0.0,Least popular,2022,Buga,Buga,Kizz Daniel
USRC12201440,207.0,105.8,1087938471.0,220515.0,63054597.0,147472695.0,2050299.0,360938850.0,2783442788.0,132.0,2962.0,4118983.0,1.0,Hot track,2022,Bad Habit,Bad Habit,Steve Lacy
KRA402100099,210.0,105.5,1189335848.0,103236.0,33637835.0,1323718887.0,20328622.0,1292738947.0,12516703531.0,54.0,29685.0,3720737.0,1.0,Hot track,2021,MONEY,LALISA,LISA
BK4DA2310533,209.0,105.5,721002940.0,84161.0,56226278.0,266411536.0,1343262.0,71411756.0,752868970.0,47.0,51158.0,1148958.0,0.0,Hot track,2023,Columbia,Columbia,Quevedo
QM7282306246,212.0,105.2,684204777.0,48370.0,25130304.0,362779953.0,1617493.0,112400175.0,1207597707.0,51.0,4811.0,1567605.0,1.0,Hot track,2023,LADY GAGA,LADY GAGA,Peso Pluma
USRC12101532,211.0,105.2,1606950381.0,217443.0,95985096.0,641326002.0,7454749.0,795146493.0,5944657895.0,217.0,414829.0,5907933.0,1.0,Hot track,2021,Woman,Planet Her,Doja Cat
USSM12206232,213.0,104.9,795960535.0,100204.0,68659216.0,176996169.0,1606296.0,945005125.0,11215597325.0,182.0,481547.0,3861203.0,1.0,Hot track,2022,CUFF IT,RENAISSANCE,Beyonc
KRA402400030,214.0,104.5,8078265.0,207.0,12311489.0,44927750.0,931230.0,68683628.4,994404111.9,10.0,70.0,12404.0,0.0,Well-known,2024,KING KONG,KING KONG,TREASURE
KRA402000111,215.0,104.5,1033109188.0,82170.0,21177170.0,1584676582.0,29210301.0,628046798.0,7988463856.0,96.0,36043.0,3461123.0,0.0,Well-known,2020,How You Like That,How You Like That,BLACKPINK
QZMEP2285895,216.0,104.5,1165982.0,1176.0,23110.0,1704936540.0,3631067.0,1476436.0,7758599.0,7.586653466871178,1.0,1261.0,0.0,Least popular,2022,Milf Song,Milf Song,The Puddleducks
USLD91757578,217.0,104.4,31612906.0,3887.0,106475497.0,6277949.0,171470.0,171691158.0,1051026401.0,38.0,1638.0,336779.0,0.0,Hot track,2024,Nasty,Nasty,Tinashe
USUG12208783,218.0,104.4,706356280.0,166277.0,62975073.0,172653099.0,1750863.0,14181961.0,108461504.0,56.0,72856.0,2363066.0,1.0,Hot track,2022,Superhero,HEROES & VILLAINS,Metro Boomin
USUM71601094,219.0,104.2,1181348550.0,170002.0,34000497.0,2277330940.0,22334292.0,33020704.0,283835852.0,245.0,22143.0,10372624.0,1.0,Well-known,2016,Panda,Panda,Desiigner
USUG12402283,220.0,103.9,107762230.0,14601.0,74447627.0,14792036.0,301396.0,13531055.2,142020684.5,42.0,157.0,432776.0,1.0,Hot track,2024,Push Ups,Push Ups,Drake
SEUM72201638,221.0,103.9,518846340.0,83033.0,48268736.0,348331280.0,3205077.0,68936229.0,718955243.0,113.0,216701.0,7777679.0,0.0,Hot track,2023,Tattoo,Tattoo,Loreen
USRC12100543,222.0,103.4,1823871908.0,262313.0,116916147.0,307855103.0,2540592.0,1053759171.0,8035914098.0,470.0,551084.0,9556378.0,1.0,Hot track,2021,Kiss Me More,Kiss Me More,Doja Cat
USUG12301757,223.0,103.3,102772879.0,29487.0,4775168.0,65934972.0,760669.0,92626234.0,847338969.0,29.0,364224.0,4072292.0,1.0,Well-known,2023,What It Is,What It Is,Doechii
QZNN22329474,224.0,103.1,4674619.0,1841.0,61398.0,108313521.0,990782.0,35324159.0,391444977.0,7.940412963856921,1.0,752774.8057967977,0.0,Hot track,2023,Gata Only,Gata Only - Single,FloyyMenor
GBAHT2400114,225.0,103.1,108501771.0,7430.0,117576704.0,3947610.0,60459.0,4057.0,38200.0,113.0,90842.0,437667.0,1.0,Least popular,2024,Illusion,Illusion,Dua Lipa
USUG12004749,226.0,102.9,2184754018.0,250778.0,70173770.0,984811734.0,18682671.0,617386471.0,3781894216.0,347.0,4173.0,11006064.0,1.0,Hot track,2021,drivers license,drivers license,Olivia Rodrigo
USSM12306461,227.0,102.4,205468104.0,30639.0,39407660.0,61624959.0,1364492.0,33519594.0,503074793.0,97.0,419595.0,1999859.0,0.0,Well-known,2023,Used To Be Young,Endless Summer Vacation,Miley Cyrus
KSA012239181,229.0,102.3,861388470.0,103040.0,37365896.0,15219067.0,176594.0,407118298.0,4388576830.0,110.0,152024.0,5114752.0,0.0,Least popular,2023,Cupid - Twin Ver.,The Beginning: Cupid - Single,FIFTY FIFTY
USA2P2414843,228.0,102.3,33595707.0,1940.0,36883184.0,40327759.0,965652.0,13593962.1,165983691.2,58.0,734.0,44878.0,0.0,Hot track,2024,How Sweet,How Sweet,NewJeans
USUM72222387,230.0,101.8,465588517.0,91658.0,60607887.0,109781672.0,1706148.0,477814190.0,4784803362.0,110.0,453212.0,5620077.0,1.0,Well-known,2022,Players,Players,Coi Leray
USUM71710087,231.0,101.8,2960046642.0,352745.0,82442565.0,2391850868.0,23334015.0,40652322.0,456931528.0,235.0,149051.0,19166675.0,1.0,Hot track,2017,rockstar,rockstar,Post Malone
QZDA72340256,232.0,101.5,11648.0,6.0,2392.0,1175875850.0,1505556.0,5522165.9,85029336.4,7.470267355913122,26.0,16.0,1.0,Hot track,2023,Lil Somethin Somethin,Lil Somethin Somethin,Vayah
US2BU1900125,236.0,101.4,1353028938.0,160122.0,52701166.0,3207187334.0,16913257.0,26028684.0,319615777.0,184.0,93382.0,13340067.0,0.0,Hot track,2019,Con Calma,Con Calma,Daddy Yankee
QZMEM2209263,234.0,101.4,1042311849.0,154178.0,58833842.0,256736243.0,2649848.0,467461517.0,3656967030.0,79.0,18211.0,3315939.0,0.0,Hot track,2022,Here With Me,Here With Me,d4vd
USUM72301797,235.0,101.4,186579651.0,45668.0,6252506.0,231699320.0,1670867.0,11127302.0,117325107.0,43.0,200850.0,2561322.0,0.0,Well-known,2023,Favorite Song,Favorite Song,Toosii
US3DF2417042,233.0,101.4,158131138.0,5423.0,71590238.0,135893150.0,889014.0,14500.0,147200.0,34.0,8.0,833928.0,0.0,Hot track,2024,Si No Quieres No,Si No Quieres No - Single,Luis R Conriquez
ES31E2401197,237.0,101.3,186123398.0,52.0,50069.0,402784101.12144524,2930658.9799206164,65604634.8,634583200.8,26.23504668849619,36661.1,1471290.9544291056,0.0,Hot track,2024,Mele Kalikimaka,"Essential Classics, Vol. 166: Bing Crosby",Bing Crosby
USSM12100531,238.0,100.8,1902241314.0,316054.0,50751390.0,274582854.0,3603644.0,864049980.0,7655286423.0,310.0,262285.0,10553717.0,1.0,Well-known,2021,MONTERO,MONTERO,Lil Nas X
QZ5FN2369288,239.0,100.3,42761.0,80.0,1636.0,1138846819.0,2113492.0,5494219.9,83587696.5,7.473404334526104,5.0,449.0,0.0,Least popular,2023,Voz Emplumada del Monte,Voz Emplumada - EP,Biomigrant
USUG12306691,240.0,100.2,406821432.0,20404.0,26073555.0,23505530.0,266969.0,12641848.0,113073762.0,38.0,337262.0,1551811.0,0.0,Hot track,2023,Is It Over Now?,1989,Taylor Swift
